category,top_keys
政治,"[('台灣', 71), ('少年', 36), ('考試', 28), ('國際', 25), ('國家', 23), ('蓬佩奧', 22), ('中國', 19), ('試題', 17), ('世界', 16), ('立法院', 15), ('條文', 15), ('疑義', 15), ('政策', 14), ('社會', 14), ('社宅', 14), ('中選會', 14), ('代表', 13), ('陳時中', 13), ('外交部', 12), ('美國', 12), ('政府', 12), ('民眾', 12), ('蘇貞昌', 12), ('產業', 12), ('全球', 12), ('警械', 12), ('警察', 12), ('司法', 12), ('法院', 12), ('公民', 12), ('林佳龍', 11), ('程序', 11), ('韓國', 11), ('人員', 11), ('憲法', 11), ('運動', 11), ('中心', 10), ('參選人', 10), ('副總統', 10), ('方式', 10), ('柯志恩', 10), ('系統', 9), ('黃偉哲', 9), ('總統', 9), ('法律', 9), ('高雄', 9), ('小組', 9), ('新聞稿', 9), ('應考人', 9), ('電視', 9), ('楊文科', 9), ('貿易', 8), ('台北', 8), ('問題', 8), ('民主', 8), ('條例', 8), ('簽證', 8), ('措施', 8), ('考選部', 8), ('空軍', 8), ('目標', 8), ('事件', 8), ('台商', 8), ('田中光', 7), ('天下', 7), ('電子', 7), ('區域', 7), ('聯合國', 7), ('大會', 7), ('國民黨', 7), ('力量', 7), ('鄭炳元', 7), ('台南', 7), ('朝野', 7), ('院會', 7), ('草案', 7), ('事項', 7), ('時間', 7), ('董事會', 7), ('直升機', 7), ('廠商', 6), ('電子報', 6), ('信箱', 6), ('格式', 6), ('關係', 6), ('媒體', 6), ('印太', 6), ('澳洲', 6), ('網路', 6), ('台海', 6), ('政見', 6), ('原則', 6), ('行政院', 6), ('會議', 6), ('時機', 6), ('考試院', 6), ('任務', 6), ('董事長', 6), ('鄭優', 6), ('津貼', 6), ('高雄市', 6), ('農會', 6), ('司法院', 6), ('戰機', 6), ('訓練', 6), ('竹北', 6), ('修正案', 6), ('吳釗燮', 6), ('規模', 5), ('戴維森', 5), ('武器', 5), ('資訊', 5), ('網民', 5), ('需求', 5), ('立委', 5), ('賴清德', 5), ('現場', 5), ('身體', 5), ('市長', 5), ('理由', 5), ('挑戰', 5), ('關鍵', 5), ('黨團', 5), ('警員', 5), ('內政部', 5), ('機關', 5), ('意見', 5), ('期限', 5), ('內容', 5), ('規定', 5), ('住宅', 5), ('台北市', 5), ('彭揚凱', 5), ('飛官', 5), ('黑鷹', 5), ('中華民國', 5), ('高考', 5), ('智慧', 4), ('經濟', 4), ('疫情', 4), ('實體', 4), ('經貿', 4), ('酒會', 4), ('日本', 4), ('空間', 4), ('組織', 4), ('民進黨', 4), ('新北', 4), ('人民', 4), ('選舉', 4), ('人士', 4), ('經驗', 4), ('聯盟', 4), ('共識', 4), ('致命性', 4), ('情境', 4), ('生命', 4), ('槍械', 4), ('民進黨團', 4), ('中央', 4), ('東南亞', 4), ('作業', 4), ('線上', 4), ('公民權', 4), ('社會局', 4), ('市府', 4), ('市民', 4), ('協會', 4), ('陳其邁', 4), ('刑事', 4), ('雷虎', 4), ('一級', 4), ('文官', 4), ('城區', 4), ('國民', 4), ('蔬菜', 4), ('期間', 4), ('童振源', 4), ('漁業展', 3), ('農業', 3), ('國內外', 3), ('聖文森', 3), ('印尼', 3), ('主任', 3), ('辦事處', 3), ('大使館', 3), ('國務卿', 3), ('主持人', 3), ('台灣人', 3), ('自由', 3), ('資源', 3), ('美方', 3), ('工具', 3), ('夥伴', 3), ('情勢', 3), ('共產黨', 3), ('行為', 3), ('現狀', 3), ('市政', 3), ('蔡英文', 3)]"
科技,"[('太空', 12), ('網路', 10), ('網站', 10), ('小行星', 10), ('國際', 9), ('科技', 8), ('太空站', 7), ('民眾', 7), ('趨勢', 7), ('平台', 7), ('行星', 7), ('地球', 6), ('指揮官', 6), ('影音', 6), ('帳號', 6), ('克利斯托佛瑞提', 5), ('女性', 5), ('時間', 5), ('內容', 5), ('臉書', 5), ('觀眾', 5), ('數量', 5), ('遊戲', 5), ('衛星', 5), ('歐洲', 4), ('阿騰葉夫', 4), ('總署', 4), ('格式', 4), ('電子', 4), ('陷阱', 4), ('玩家', 4), ('影像', 4), ('義大利', 3), ('太空人', 3), ('機會', 3), ('任務', 3), ('台灣', 3), ('世界', 3), ('電子報', 3), ('天下', 3), ('信箱', 3), ('方式', 3), ('訊息', 3), ('集團', 3), ('交易', 3), ('迪莫弗斯', 3), ('撞擊點', 3), ('儀式', 2), ('烏克蘭', 2), ('軌道', 2), ('紀錄', 2), ('保持人', 2), ('時期', 2), ('美國', 2), ('道路', 2), ('公司', 2), ('功能', 2), ('資格', 2), ('收益', 2), ('新聞稿', 2), ('資料', 2), ('全球', 2), ('資安', 2), ('類型', 2), ('洪偉淦', 2), ('手法', 2), ('金錢', 2), ('個資', 2), ('統計', 2), ('市場', 2), ('簡訊', 2), ('錢財', 2), ('寶物', 2), ('國家', 2), ('NASA', 2), ('飛行器', 2), ('碎片', 2), ('畫面', 2), ('科學家', 2), ('周圍', 2), ('科學', 2), ('團隊', 2), ('現場', 1), ('首位', 1), ('指揮權', 1), ('法新社', 1), ('指揮棒', 1), ('俄籍', 1), ('戰事', 1), ('金色', 1), ('鑰匙', 1), ('克利斯托佛瑞提曾', 1), ('空軍', 1), ('飛行員', 1), ('美國籍', 1), ('網頁', 1), ('美國人', 1), ('俄羅斯人', 1), ('阿波羅', 1), ('聯合號', 1), ('計畫', 1), ('冷戰', 1), ('蘇聯', 1), ('關係', 1), ('戰爭', 1), ('人員', 1), ('情況', 1), ('地面', 1), ('中心', 1), ('指示', 1), ('決定', 1), ('抖音', 1), ('影片', 1), ('旗下', 1), ('好評', 1), ('用戶點', 1), ('擊臉書', 1), ('欄位', 1), ('短秒數', 1), ('版位', 1), ('動態牆', 1), ('社團', 1), ('工具', 1), ('星星', 1), ('留言', 1), ('業者', 1), ('指標性', 1), ('台灣區', 1), ('香港區', 1), ('總經理', 1), ('習慣', 1), ('話題', 1), ('速度', 1), ('想像', 1), ('損失', 1), ('影響', 1), ('層面', 1), ('全家', 1), ('大小', 1), ('成員', 1), ('生活', 1), ('整體', 1), ('氛圍', 1), ('總數', 1), ('經濟', 1), ('商機', 1), ('吸引力', 1), ('產品', 1), ('圖片', 1), ('價格', 1), ('消費', 1), ('人頭', 1), ('網拍', 1), ('冤大頭', 1), ('特徵', 1), ('售價', 1), ('行情', 1), ('網址', 1), ('意義', 1), ('地址', 1), ('電話', 1), ('銀行', 1), ('管道', 1), ('群組', 1), ('股票', 1), ('理由', 1), ('代幣', 1), ('駭客', 1), ('貨幣', 1), ('角色', 1), ('裝備', 1), ('點數', 1), ('儲值金', 1), ('限制', 1), ('話術', 1), ('身分', 1), ('官方', 1), ('郵件', 1), ('問題', 1), ('消費者', 1), ('信用卡', 1), ('供應鏈', 1), ('中樞', 1), ('航空', 1), ('近距離', 1), ('大型', 1), ('岩石', 1), ('太空船', 1), ('機制', 1), ('目標', 1), ('期間', 1), ('輕型', 1), ('立方體', 1), ('角度', 1), ('經過', 1), ('距離', 1), ('雙相機', 1), ('系統', 1), ('證據', 1), ('時速', 1)]"
運動,"[('聯盟', 21), ('球員', 16), ('賽季', 15), ('全壘打', 14), ('賈吉', 14), ('比賽', 13), ('美聯', 13), ('台灣', 12), ('王柏融', 12), ('安打', 11), ('球隊', 11), ('黃暐傑', 11), ('職棒', 9), ('卡達', 9), ('洋基', 9), ('球迷', 8), ('中信', 8), ('兄弟隊', 8), ('谷毛唯嘉', 8), ('歐洲', 8), ('陳偉殷', 8), ('林岳平', 7), ('賽事', 7), ('獵鷹', 7), ('藍鳥', 7), ('紀錄', 7), ('病毒', 6), ('一軍', 6), ('兄弟', 6), ('世足賽', 6), ('足球', 6), ('世界', 6), ('職業', 6), ('火腿', 6), ('吉力吉撈', 5), ('獅隊', 5), ('龍隊', 5), ('投手', 5), ('洋投', 5), ('桃猿隊', 5), ('王偉祥', 5), ('新台幣', 5), ('季後賽', 5), ('曾文鼎', 5), ('記者會', 5), ('特攻', 5), ('台鋼', 5), ('時間', 5), ('例行賽', 5), ('3A', 5), ('影片', 4), ('中華', 4), ('鞏冠', 4), ('COVID-19', 4), ('冠狀', 4), ('疾病', 4), ('打點', 4), ('世足', 4), ('郭嚴文', 4), ('生涯', 4), ('目標', 4), ('新人王', 4), ('宇宙', 4), ('棒球', 4), ('打擊率', 4), ('成本', 4), ('美國', 4), ('經典賽', 4), ('馬瑞斯', 4), ('味全龍', 3), ('主場', 3), ('胡智為', 3), ('中繼', 3), ('二壘', 3), ('比分', 3), ('王維中', 3), ('對手', 3), ('陰性', 3), ('法新社', 3), ('疫情', 3), ('國際', 3), ('總會', 3), ('衛生部', 3), ('球團', 3), ('德保拉', 3), ('豪勁', 3), ('觸身球', 3), ('進度', 3), ('高爾夫', 3), ('邀請賽', 3), ('柏忌', 3), ('標準', 3), ('優勢', 3), ('球場', 3), ('機會', 3), ('總經理', 3), ('劉志威', 3), ('運彩', 3), ('中鋒', 3), ('名單', 3), ('籃球', 3), ('合約', 3), ('總教練', 3), ('劉孟竹', 3), ('張樹人', 3), ('日本', 3), ('打擊', 3), ('聯賽', 3), ('傷兵', 3), ('足壇', 3), ('英超', 3), ('近況', 3), ('肩膀', 3), ('教練', 3), ('重砲', 3), ('運動家隊', 3), ('來源', 2), ('單場', 2), ('統一獅', 2), ('台南', 2), ('棒球場', 2), ('年度', 2), ('勝率', 2), ('李凱威', 2), ('攻勢', 2), ('陽春砲', 2), ('新高', 2), ('敗投', 2), ('MVP', 2), ('當局', 2), ('世界盃', 2), ('小時', 2), ('結果', 2), ('會內賽', 2), ('體育', 2), ('準則', 2), ('隊史', 2), ('危機', 2), ('陳文杰', 2), ('蔡齊哲', 2), ('僵局', 2), ('隊友', 2), ('出局數', 2), ('好手', 2), ('名人賽', 2), ('三商杯', 2), ('回合', 2), ('鐵桿', 2), ('準度', 2), ('洪健堯', 2), ('選手', 2), ('本土', 2), ('控衛', 2), ('新秀', 2), ('蔣淯安', 2), ('時期', 2), ('電子報', 2), ('天下', 2), ('電子', 2), ('信箱', 2), ('格式', 2), ('動力', 2), ('體育台', 2), ('方式', 2), ('蔡尚樺', 2), ('方向', 2), ('秘書長', 2), ('千葉羅德', 2), ('海洋隊', 2), ('打數', 2), ('二軍', 2), ('日職', 2), ('客場', 2), ('賽程', 2), ('豪頓', 2), ('研究', 2), ('歐國聯', 2), ('臉書', 2), ('左投', 2), ('阪神虎隊', 2), ('台灣隊', 2), ('教練團', 2), ('會議', 2), ('大聯盟', 2), ('紐約', 2), ('多倫多', 2), ('觀眾', 2), ('左外野', 2), ('牛棚', 2), ('打席', 2), ('巨人隊', 2), ('打者', 2), ('勝差', 1), ('。獅隊', 1), ('亂流', 1), ('先鋒', 1), ('跑者', 1), ('味全龍隊', 1), ('大局', 1), ('。龍隊', 1)]"
證卷,"[('台股', 36), ('指數', 32), ('台積電', 25), ('新台幣', 23), ('外資', 21), ('投信', 17), ('股價', 16), ('股市', 15), ('終場', 15), ('淨值', 15), ('電子', 13), ('法人', 13), ('漲幅', 12), ('潤泰', 12), ('美國', 11), ('美股', 11), ('個股', 10), ('公司', 10), ('尾盤', 10), ('金融', 10), ('營收', 9), ('台泥', 9), ('容逸燊', 9), ('央行', 9), ('客戶', 9), ('鴻海', 8), ('市值', 8), ('期貨', 8), ('台灣', 7), ('交易日', 7), ('世界', 7), ('強彈', 7), ('英國', 7), ('金管會', 7), ('早盤', 7), ('跌幅', 7), ('市場', 6), ('壓力', 6), ('投資人', 6), ('走勢', 6), ('電子股', 6), ('金融股', 6), ('自營商', 6), ('證券', 6), ('危機', 6), ('短線', 6), ('匯率', 6), ('交易', 6), ('財報', 6), ('力積電', 6), ('人壽', 6), ('張振山', 6), ('時間', 5), ('半導體', 5), ('成交值', 5), ('航運', 5), ('陸資', 5), ('動向', 5), ('交易所', 5), ('單位', 5), ('需求', 5), ('銀行', 5), ('債市', 5), ('新低', 5), ('如興', 5), ('股東', 5), ('價差', 5), ('現貨', 5), ('南山', 5), ('現金', 5), ('道瓊', 4), ('那斯達克', 4), ('幅度', 4), ('年增', 4), ('規模', 4), ('新高', 4), ('政策', 4), ('興櫃', 4), ('關係', 4), ('業務', 4), ('經濟', 4), ('英格蘭', 4), ('聯準會', 4), ('賣壓', 4), ('中小型股', 4), ('董事', 4), ('情況', 4), ('大盤', 4), ('潤泰全', 4), ('會議', 4), ('殖利率', 3), ('奇摩', 3), ('爆紅台', 3), ('股榜', 3), ('企業', 3), ('產業', 3), ('訂單', 3), ('華新', 3), ('副總經理', 3), ('美元', 3), ('程曦', 3), ('國內', 3), ('電子報', 3), ('天下', 3), ('信箱', 3), ('格式', 3), ('晶圓', 3), ('行情', 3), ('會計師', 3), ('事務所', 3), ('國際', 3), ('台北', 3), ('電子期', 3), ('收盤價', 3), ('價格', 3), ('張數', 3), ('櫃買', 3), ('投控', 3), ('基本面', 3), ('新股', 3), ('海外', 3), ('公債', 2), ('族群', 2), ('產品', 2), ('胡連', 2), ('類股', 2), ('歷史', 2), ('加計盤', 2), ('統計', 2), ('中信金', 2), ('中央社', 2), ('記者', 2), ('情緒', 2), ('日本', 2), ('全球', 2), ('買盤', 2), ('經驗', 2), ('金控', 2), ('投信連', 2), ('戰略', 2), ('新板', 2), ('漲跌', 2), ('顧客', 2), ('整體', 2), ('民眾', 2), ('合約', 2), ('後市', 2), ('重點', 2), ('龍頭', 2), ('低點', 2), ('機率', 2), ('言論', 2), ('臨時會', 2), ('董事長', 2), ('張水江', 2), ('財務', 2), ('陳怡如', 2), ('媒體', 2), ('基金', 2), ('法律', 2), ('持股', 2), ('金融期', 2), ('期交所', 2), ('金額', 2), ('權值股', 2), ('聯發科', 2), ('聯電', 2), ('日月光', 2), ('航運股', 2), ('長榮', 2), ('平盤', 2), ('吳繼先', 2), ('預期', 2), ('強勢', 2), ('階段', 2), ('面板', 2), ('變化', 2), ('潤泰新', 2), ('比例', 2), ('信用', 2), ('年增率', 2), ('收益', 2), ('F4', 2), ('股期市', 2), ('憑證', 2), ('股權', 2), ('工業', 1), ('標準', 1), ('普爾', 1), ('次數', 1), ('瀏覽量', 1), ('季增', 1), ('爆紅台股榜', 1), ('，元', 1), ('宇宙', 1), ('概念股', 1), ('威盛', 1), ('集團', 1), ('宏達電', 1), ('車用', 1)]"
產經,"[('台灣', 61), ('金管會', 56), ('市場', 31), ('基金', 31), ('金融', 22), ('技術', 19), ('新台幣', 19), ('曝險', 19), ('銀行', 18), ('國家', 18), ('業者', 17), ('員工', 16), ('英國', 16), ('越南', 16), ('產品', 14), ('晶片', 14), ('民眾', 13), ('會議', 13), ('統計', 12), ('經濟', 12), ('推案量', 12), ('莫德納', 11), ('華航', 11), ('專區', 11), ('政府', 11), ('世界', 10), ('電子', 10), ('客機', 10), ('風險', 10), ('措施', 10), ('國科會', 10), ('電信', 10), ('公司', 9), ('產業', 9), ('資訊', 9), ('企業', 9), ('預算', 9), ('央行', 9), ('年增', 9), ('李宜真', 8), ('新聞稿', 8), ('疫情', 8), ('電子報', 8), ('天下', 8), ('信箱', 8), ('格式', 8), ('國際', 8), ('證券', 8), ('政策', 8), ('張子敏', 8), ('福利', 8), ('核心', 8), ('關鍵', 8), ('半導體', 8), ('官員', 8), ('記者會', 8), ('電競', 8), ('液晶', 8), ('軟體', 8), ('競爭', 8), ('全球', 7), ('債券', 7), ('規範', 7), ('公會', 7), ('機制', 7), ('方式', 7), ('保險業', 7), ('顯示器', 7), ('美元', 7), ('雲端', 7), ('大哥大', 7), ('頻段', 7), ('唐邦正', 7), ('比率', 6), ('金額', 6), ('制度', 6), ('意見', 6), ('財政', 6), ('中央', 6), ('稅收', 6), ('債務', 6), ('成長率', 6), ('整體', 6), ('海外', 6), ('客戶', 6), ('總局', 6), ('指數', 6), ('平台', 6), ('問題', 6), ('中國', 6), ('不鏽鋼', 6), ('合併案', 6), ('西門子', 6), ('聯電', 6), ('總經理', 5), ('商業', 5), ('科技', 5), ('美國', 5), ('波音', 5), ('成本', 5), ('環境', 5), ('副局長', 5), ('個股', 5), ('階段', 5), ('計畫', 5), ('集團', 5), ('架構', 5), ('代表', 5), ('委員', 5), ('委員會', 5), ('供應鏈', 5), ('財政部', 5), ('情事', 5), ('數字', 5), ('集邦', 5), ('通膨', 5), ('需求', 5), ('時間', 5), ('資源', 5), ('國內', 5), ('工業', 5), ('聯盟', 5), ('楊金龍', 5), ('價格', 5), ('低資費', 5), ('頻譜', 5), ('住展', 5), ('散裝船', 5), ('有限公司', 4), ('類型', 4), ('疾病', 4), ('機構', 4), ('方案', 4), ('網路', 4), ('觀測站', 4), ('草案', 4), ('等級', 4), ('目標', 4), ('指標', 4), ('證期局', 4), ('規模', 4), ('證交所', 4), ('金控', 4), ('金融業', 4), ('持股', 4), ('莊琇媛', 4), ('程序', 4), ('辦法', 4), ('立法院', 4), ('法規', 4), ('缺口', 4), ('年度', 4), ('歲入', 4), ('稅課', 4), ('收入', 4), ('資料', 4), ('數據', 4), ('歐洲', 4), ('消費者', 4), ('原因', 4), ('面板', 4), ('金融防', 4), ('期貨', 4), ('案例', 4), ('方面', 4), ('議題', 4), ('韓國', 4), ('利益', 4), ('股價', 4), ('台股', 4), ('外匯', 4), ('房市', 4), ('燁聯', 4), ('鋼廠', 4), ('供給量', 4), ('產業署', 4), ('系統', 4), ('聽證會', 4), ('副總經理', 4), ('何世昌', 4), ('船舶', 4), ('中航', 4), ('鐵礦砂', 4), ('設計', 4), ('股份', 3), ('業務', 3), ('日本', 3), ('澳洲', 3), ('子公司', 3), ('COVID-19', 3), ('角色', 3), ('行銷', 3), ('策略', 3), ('能力', 3), ('訂單', 3), ('說明書', 3), ('收益', 3), ('家數', 3), ('時程', 3), ('部門', 3)]"
娛樂,"[('媽媽', 16), ('電影', 16), ('節目', 15), ('紀曉君', 14), ('角色', 13), ('戰爭', 10), ('老師', 9), ('許瑋甯', 9), ('市場', 8), ('公司', 7), ('廖家儀', 7), ('豪門', 7), ('袁惟仁', 7), ('吳慷仁', 7), ('姚坤君', 6), ('陳文茜', 6), ('台東', 5), ('歌曲', 5), ('台灣', 5), ('世界', 5), ('林煥鈞', 5), ('活動', 5), ('澤倫斯基', 5), ('烏克蘭', 5), ('酷力歐', 5), ('演員', 4), ('月亮', 4), ('媒體', 4), ('女兒', 4), ('孩子', 4), ('公視', 4), ('金馬', 4), ('執委會', 4), ('窄路', 4), ('微塵', 4), ('羅巧倫', 4), ('陳仙梅', 4), ('內容', 4), ('事業', 4), ('人氣', 4), ('戲劇', 4), ('遊戲', 4), ('票數', 4), ('臉書', 4), ('總統', 4), ('社會', 4), ('記者', 4), ('酷力', 4), ('歌手', 3), ('導演', 3), ('王小棣', 3), ('小棣', 3), ('生活', 3), ('名單', 3), ('主角', 3), ('系列', 3), ('阿斯頓', 3), ('馬丁', 3), ('女星', 3), ('豬腳', 3), ('老公', 3), ('電子報', 3), ('天下', 3), ('電子', 3), ('信箱', 3), ('格式', 3), ('成員', 3), ('粉絲', 3), ('藝人', 3), ('電視', 3), ('典禮', 3), ('喜劇', 3), ('俄烏', 3), ('長期', 3), ('網友', 3), ('小胖', 3), ('功課', 2), ('張耀仁', 2), ('支票', 2), ('胡德夫', 2), ('大學', 2), ('家人', 2), ('劇情', 2), ('挑戰', 2), ('金馬獎', 2), ('規定', 2), ('香港', 2), ('佳士得', 2), ('跑車', 2), ('法新社', 2), ('物件', 2), ('八點檔', 2), ('市井', 2), ('現實', 2), ('國中', 2), ('水餃', 2), ('黃雪琴', 2), ('觀眾', 2), ('選秀', 2), ('原子', 2), ('少年', 2), ('心聲', 2), ('林佳辰', 2), ('周子翔', 2), ('李哲言', 2), ('人物', 2), ('行為', 2), ('金鐘獎', 2), ('民眾', 2), ('火神', 2), ('眼淚', 2), ('初選', 2), ('作品', 2), ('決選', 2), ('過程', 2), ('風險', 2), ('軍隊', 2), ('安多利', 2), ('影片', 2), ('生命', 2), ('辦法', 2), ('訊息', 2), ('情況', 2), ('敏迪', 2), ('合照', 2), ('紀寶如', 2), ('當地', 2), ('老家', 2), ('蔡琴', 2), ('同事', 2), ('狀態', 2), ('林晨曦', 2), ('高中', 2), ('賈靜雯', 2), ('戲碼', 2), ('肢體', 2), ('波希', 2), ('友人', 2), ('加州', 2), ('葛萊美獎', 2), ('專輯', 2), ('茁劇場', 1), ('情侶', 1), ('冤家', 1), ('曝戲', 1), ('葛盈瑄', 1), ('母親', 1), ('茶館', 1), ('茶錢', 1), ('服務生', 1), ('燒酒雞', 1), ('貴客', 1), ('表舅', 1), ('叔公', 1), ('現場', 1), ('淡江', 1), ('心防', 1), ('畫面', 1), ('台詞', 1), ('做法', 1), ('名常', 1), ('兒子', 1), ('天兵', 1), ('面前', 1), ('神經', 1), ('要求', 1), ('台視', 1), ('中華', 1), ('電信', 1), ('官網', 1), ('範疇', 1), ('資格', 1), ('張繼聰', 1), ('袁澧林', 1), ('黃衍仁', 1), ('音樂', 1), ('生死', 1), ('複製品', 1), ('價格', 1), ('拍賣會', 1), ('上述', 1), ('所得', 1), ('新台幣', 1), ('進款', 1), ('DB5', 1), ('大燈', 1), ('機槍', 1), ('道具', 1), ('英國', 1), ('特技車', 1), ('汽車', 1), ('服裝', 1), ('配件', 1), ('民視', 1), ('小販', 1), ('長疤', 1), ('情同', 1), ('姐妹', 1), ('同學', 1), ('命運', 1)]"
生活,"[('台灣', 38), ('疫苗', 25), ('電子', 22), ('教官', 17), ('業者', 16), ('民眾', 15), ('信箱', 13), ('公司', 12), ('疫情', 12), ('學校', 12), ('號碼', 12), ('發票', 11), ('台北', 10), ('中心', 9), ('交通部', 9), ('世界', 9), ('政府', 9), ('航空', 9), ('子宮頸癌', 9), ('學生', 9), ('鄭英傑', 9), ('遠通', 9), ('桃機', 8), ('旅客', 8), ('措施', 8), ('國際', 8), ('電子報', 8), ('天下', 8), ('格式', 8), ('事項', 8), ('美國', 8), ('遠洋', 8), ('漁業', 8), ('氣象局', 8), ('機場', 7), ('結果', 7), ('獎金', 7), ('新加坡', 7), ('時間', 7), ('台南', 7), ('校園', 7), ('黃恩鴻', 7), ('電商', 7), ('星宇', 7), ('設施', 6), ('邊境', 6), ('階段', 6), ('新台幣', 6), ('方式', 6), ('派彩', 6), ('獎號', 6), ('台彩', 6), ('辦事處', 6), ('嘉義', 6), ('生活', 6), ('資料', 6), ('特教', 6), ('電收', 6), ('雲端', 6), ('郵件', 6), ('國稅局', 6), ('手機', 6), ('人員', 5), ('范孝倫', 5), ('作業', 5), ('人次', 5), ('觀光局', 5), ('病毒', 5), ('中央社', 5), ('五分車', 5), ('清單', 5), ('新聞稿', 5), ('澎湖', 5), ('體溫', 5), ('天氣', 5), ('夕陽', 5), ('街道', 5), ('高溫', 5), ('校車', 5), ('通知', 5), ('地區', 5), ('航機', 5), ('居家', 4), ('動線', 4), ('商業', 4), ('總經理', 4), ('工程', 4), ('政策', 4), ('期間', 4), ('星彩', 4), ('記者', 4), ('特色', 4), ('漁獲', 4), ('漁業署', 4), ('人權', 4), ('行動', 4), ('權益', 4), ('病變', 4), ('航線', 4), ('台南市', 4), ('遊客', 4), ('柯建銘', 4), ('工作', 4), ('中央', 4), ('接種率', 4), ('嬰幼兒', 4), ('氣象', 4), ('位置', 4), ('交通', 4), ('高雄市', 4), ('張永昌', 4), ('領袖', 4), ('載具', 4), ('財政部', 4), ('平台', 4), ('衛福部', 3), ('桃園', 3), ('單位', 3), ('國境', 3), ('計程車', 3), ('司機', 3), ('規定', 3), ('師生', 3), ('頭獎', 3), ('貳獎', 3), ('馬來西亞', 3), ('細節', 3), ('冠狀', 3), ('疾病', 3), ('周士弼', 3), ('高雄', 3), ('蒜頭', 3), ('糖廠', 3), ('台糖', 3), ('情形', 3), ('路線', 3), ('勞工部', 3), ('童工', 3), ('貨品', 3), ('計畫', 3), ('船員', 3), ('全球', 3), ('企業', 3), ('社會', 3), ('影響', 3), ('機制', 3), ('部會', 3), ('COVID-19', 3), ('抹片', 3), ('數據', 3), ('癌症', 3), ('麗娜輪', 3), ('航港局', 3), ('馬公港', 3), ('郭貞慧', 3), ('教育部', 3), ('大專', 3), ('吳林輝', 3), ('部隊', 3), ('王必勝', 3), ('莫德納', 3), ('世代', 3), ('西區', 3), ('機會', 3), ('台東', 3), ('溫差', 3), ('駕駛', 3), ('特教生', 3), ('國道', 3), ('智慧', 3), ('評審團', 3), ('勞務', 3), ('統一發票', 3), ('東北', 3), ('陣雨', 3), ('海面', 3), ('設計', 3), ('殼套組', 3), ('狀況', 2), ('金額', 2), ('蘇貞昌', 2), ('人數', 2), ('商店', 2), ('周邊', 2), ('正彩', 2), ('威力彩', 2), ('症狀', 2), ('主任', 2), ('鄭智鴻', 2), ('消費者', 2), ('行程', 2), ('方案', 2), ('意願', 2), ('吉隆坡', 2), ('產品', 2), ('音樂', 2), ('旅展', 2), ('台灣館', 2), ('雙鐵', 2), ('高鐵站', 2)]"
